condition_id,model_id,model_class,wording,analysis_tier,controller,open_loop_horizon,direction,run,episode_seed,valid,binary_success,steps,correct_cube_interacted,first_interaction_step,correct_cube_grabbed,pickup_step,final_requested_relation,first_requested_relation_step,post_pick_relation_transition,paper_progression,relation_only_progression,strict_pick_then_place_progression,final_cube_minus_bowl_y_m,requested_signed_final_offset_m,initial_requested_relation,first_recorded_cube_centroid_m,first_recorded_bowl_centroid_m,relation_geometry_source,physical_initial_state_sha256,full_recorded_initial_state_sha256,raw_robolab_score,policy_inference_s,policy_inference_avg_ms,estimated_policy_requests,mean_policy_request_s,env_step_s,wall_total_s,hdf5_path,log_path
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,static,15,right,7,7207,True,False,450,True,147,True,147,False,,False,0.5,0.5,0.5,0.028979383409023285,-0.028979383409023285,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.6666666865348816,7.924,17.6,30,0.26413333333333333,74.99,82.914,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/run_7.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/log_7_env0.json
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,static,15,right,8,7208,True,True,147,True,70,True,70,True,86,True,1.0,1.0,1.0,-0.2554044872522354,0.2554044872522354,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,1.0,2.63,17.9,10,0.263,25.971,28.601,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/run_8.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/log_8_env0.json
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,static,15,right,9,7209,True,True,166,True,145,True,145,True,158,True,1.0,1.0,1.0,-0.1935330629348755,0.1935330629348755,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,1.0,3.098,18.7,12,0.25816666666666666,28.868,31.966,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/run_9.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/log_9_env0.json
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,static,15,left,0,7200,True,False,450,False,,False,,False,,False,0.0,0.0,0.0,0.0007171332836151123,0.0007171332836151123,False,"[0.292236328125, 0.1524658203125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.3333333432674408,7.902,17.6,30,0.2634,73.365,81.267,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_0.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_0_env0.json
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,static,15,left,1,7201,True,True,73,True,56,True,56,True,72,True,1.0,1.0,1.0,0.07491697371006012,0.07491697371006012,False,"[0.29052734375, 0.1553955078125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,1.0,1.301,17.8,5,0.2602,12.649,13.95,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_1.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_1_env0.json
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,static,15,left,2,7202,True,False,450,False,,False,,False,,False,0.0,0.0,0.0,0.005898274481296539,0.005898274481296539,False,"[0.290771484375, 0.15576171875, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.3333333432674408,7.941,17.6,30,0.2647,73.028,80.969,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_2.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_2_env0.json
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,static,15,left,3,7203,True,False,450,True,351,True,351,False,,False,0.5,0.5,0.5,0.004710003733634949,0.004710003733634949,False,"[0.290771484375, 0.1580810546875, 0.07867431640625]","[0.4423828125, 0.1263427734375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.6666666865348816,7.925,17.6,30,0.26416666666666666,75.878,83.803,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_3.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_3_env0.json
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,static,15,left,4,7204,True,True,238,True,227,True,227,True,237,True,1.0,1.0,1.0,0.08174054324626923,0.08174054324626923,False,"[0.291259765625, 0.1573486328125, 0.07867431640625]","[0.442626953125, 0.1260986328125, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,1.0,4.216,17.7,16,0.2635,40.673,44.889,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_4.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_4_env0.json
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,static,15,left,5,7205,True,False,450,False,,False,,False,,False,0.0,0.0,0.0,0.0027675554156303406,0.0027675554156303406,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.3333333432674408,7.919,17.6,30,0.2639666666666666,73.137,81.055,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_5.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_5_env0.json
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,static,15,left,6,7206,True,False,450,True,104,True,104,False,,False,0.5,0.5,0.5,0.09960415214300156,0.09960415214300156,False,"[0.290283203125, 0.15576171875, 0.07867431640625]","[0.442626953125, 0.1260986328125, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.6666666865348816,7.922,17.6,30,0.26406666666666667,76.056,83.978,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_6.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_6_env0.json
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,static,15,left,7,7207,True,False,450,True,409,True,409,False,,False,0.5,0.5,0.5,0.07540328800678253,0.07540328800678253,False,"[0.291015625, 0.156494140625, 0.07867431640625]","[0.442138671875, 0.1263427734375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.6666666865348816,7.927,17.6,30,0.2642333333333333,75.069,82.996,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_7.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_7_env0.json
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,static,15,left,8,7208,True,False,450,False,,False,,False,,False,0.0,0.0,0.0,0.008618444204330444,0.008618444204330444,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442138671875, 0.12646484375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.3333333432674408,7.962,17.7,30,0.26539999999999997,74.294,82.256,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_8.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_8_env0.json
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,static,15,left,9,7209,True,False,450,True,46,True,46,False,,False,0.5,0.5,0.5,0.0030050128698349,0.0030050128698349,False,"[0.290771484375, 0.1558837890625, 0.07867431640625]","[0.44287109375, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.6666666865348816,7.948,17.7,30,0.26493333333333335,74.161,82.11,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_9.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_9_env0.json
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,static,15,right,0,7200,True,False,450,True,75,True,75,False,,False,0.5,0.5,0.5,0.03737773001194,-0.03737773001194,False,"[0.292236328125, 0.1524658203125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.6666666865348816,7.924,17.6,30,0.26413333333333333,74.928,82.852,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/run_0.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/log_0_env0.json
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,static,15,right,1,7201,True,False,450,True,147,True,147,False,,False,0.5,0.5,0.5,-0.02648739516735077,0.02648739516735077,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.12646484375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.6666666865348816,7.918,17.6,30,0.26393333333333335,74.816,82.733,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/run_1.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/log_1_env0.json
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,static,15,right,2,7202,True,False,450,True,206,True,206,False,,False,0.5,0.5,0.5,0.006549321115016937,-0.006549321115016937,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.443359375, 0.1260986328125, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.6666666865348816,7.942,17.6,30,0.2647333333333333,75.415,83.357,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/run_2.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/log_2_env0.json
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,static,15,right,3,7203,True,False,450,True,237,True,237,False,,False,0.5,0.5,0.5,0.00898943841457367,-0.00898943841457367,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.6666666865348816,7.937,17.6,30,0.26456666666666667,76.671,84.608,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/run_3.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/log_3_env0.json
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,static,15,right,4,7204,True,True,294,True,162,True,162,True,262,True,1.0,1.0,1.0,-0.13469446077942848,0.13469446077942848,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442138671875, 0.1263427734375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,1.0,5.254,17.9,20,0.2627,51.836,57.09,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/run_4.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/log_4_env0.json
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,static,15,right,5,7205,True,False,450,True,260,True,260,False,,False,0.5,0.5,0.5,0.07353542000055313,-0.07353542000055313,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.443115234375, 0.1259765625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.6666666865348816,7.936,17.6,30,0.26453333333333334,76.324,84.26,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/run_5.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/log_5_env0.json
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,static,15,right,6,7206,True,False,450,False,,False,,False,,False,0.0,0.0,0.0,0.05293326824903488,-0.05293326824903488,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.443115234375, 0.1263427734375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.3333333432674408,7.922,17.6,30,0.26406666666666667,75.759,83.681,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/run_6.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/log_6_env0.json
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,static,15,right,7,7207,True,False,450,False,,False,,False,,False,0.0,0.0,0.0,0.04117809236049652,-0.04117809236049652,False,"[0.29052734375, 0.1566162109375, 0.07867431640625]","[0.44287109375, 0.1259765625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.3333333432674408,7.92,17.6,30,0.264,75.175,83.095,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/run_7.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/log_7_env0.json
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,static,15,right,8,7208,True,False,450,True,45,True,45,False,,False,0.5,0.5,0.5,-0.06531685218214989,0.06531685218214989,False,"[0.290771484375, 0.1563720703125, 0.07867431640625]","[0.442626953125, 0.126220703125, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.6666666865348816,7.949,17.7,30,0.2649666666666667,75.861,83.81,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/run_8.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/log_8_env0.json
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,static,15,right,9,7209,True,True,199,True,46,True,46,True,194,True,1.0,1.0,1.0,-0.09818090684711933,0.09818090684711933,False,"[0.29248046875, 0.1519775390625, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,1.0,3.642,18.3,14,0.2601428571428571,33.863,37.505,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/run_9.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/log_9_env0.json
cosmos_declarative_static32,cosmos3_edge_droid_wam,WAM,declarative_goal,post_interim_direct_stress,static,32,left,0,7200,True,True,249,True,57,True,57,True,224,True,1.0,1.0,1.0,0.1142122894525528,0.1142122894525528,False,"[0.292236328125, 0.1524658203125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,52.952,212.7,8,6.619,44.122,97.074,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeLeftOfBowlMatchedTask/run_0.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeLeftOfBowlMatchedTask/log_0_env0.json
cosmos_declarative_static32,cosmos3_edge_droid_wam,WAM,declarative_goal,post_interim_direct_stress,static,32,left,1,7201,True,True,187,True,171,True,171,True,186,True,1.0,1.0,1.0,0.08015763759613037,0.08015763759613037,False,"[0.29150390625, 0.158203125, 0.07867431640625]","[0.44287109375, 0.126953125, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,35.837,191.6,6,5.972833333333334,31.95,67.787,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeLeftOfBowlMatchedTask/run_1.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeLeftOfBowlMatchedTask/log_1_env0.json
cosmos_declarative_static32,cosmos3_edge_droid_wam,WAM,declarative_goal,post_interim_direct_stress,static,32,left,2,7202,True,True,333,True,81,True,171,True,301,True,1.0,1.0,1.0,0.17783647775650024,0.17783647775650024,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,65.871,197.8,11,5.988272727272727,58.519,124.39,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeLeftOfBowlMatchedTask/run_2.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeLeftOfBowlMatchedTask/log_2_env0.json
cosmos_declarative_static32,cosmos3_edge_droid_wam,WAM,declarative_goal,post_interim_direct_stress,static,32,left,3,7203,True,True,147,True,74,True,74,True,119,True,1.0,1.0,1.0,0.18741147220134735,0.18741147220134735,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,30.021,204.2,5,6.0042,26.459,56.48,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeLeftOfBowlMatchedTask/run_3.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeLeftOfBowlMatchedTask/log_3_env0.json
cosmos_declarative_static32,cosmos3_edge_droid_wam,WAM,declarative_goal,post_interim_direct_stress,static,32,left,4,7204,True,True,217,True,85,True,85,True,181,True,1.0,1.0,1.0,0.16436448693275452,0.16436448693275452,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,42.131,194.2,7,6.018714285714286,39.083,81.213,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeLeftOfBowlMatchedTask/run_4.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeLeftOfBowlMatchedTask/log_4_env0.json
cosmos_declarative_static32,cosmos3_edge_droid_wam,WAM,declarative_goal,post_interim_direct_stress,static,32,left,5,7205,True,True,308,True,90,True,90,True,282,True,1.0,1.0,1.0,0.16163352131843567,0.16163352131843567,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,60.255,195.6,10,6.0255,54.071,114.325,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeLeftOfBowlMatchedTask/run_5.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeLeftOfBowlMatchedTask/log_5_env0.json
cosmos_declarative_static32,cosmos3_edge_droid_wam,WAM,declarative_goal,post_interim_direct_stress,static,32,left,6,7206,True,True,146,True,106,True,106,True,138,True,1.0,1.0,1.0,0.11926928162574768,0.11926928162574768,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,30.036,205.7,5,6.0072,25.477,55.513,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeLeftOfBowlMatchedTask/run_6.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeLeftOfBowlMatchedTask/log_6_env0.json
cosmos_declarative_static32,cosmos3_edge_droid_wam,WAM,declarative_goal,post_interim_direct_stress,static,32,left,7,7207,True,True,150,False,,False,,True,149,False,0.5,0.5,0.0,0.08861880004405975,0.08861880004405975,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,0.6666666865348816,30.105,200.7,5,6.021,25.888,55.993,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeLeftOfBowlMatchedTask/run_7.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeLeftOfBowlMatchedTask/log_7_env0.json
cosmos_declarative_static32,cosmos3_edge_droid_wam,WAM,declarative_goal,post_interim_direct_stress,static,32,left,8,7208,True,True,138,True,63,True,63,True,107,True,1.0,1.0,1.0,0.19271056354045868,0.19271056354045868,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,29.919,216.8,5,5.9838000000000005,24.842,54.76,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeLeftOfBowlMatchedTask/run_8.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeLeftOfBowlMatchedTask/log_8_env0.json
